datetime,timestamp,current,voltage,soc,temperature
59:17.1,1684231157,49.52,372.08,91.29,27.44
59:17.2,1684231157,49.52,372.08,91.29,27.44
59:17.3,1684231157,49.52,372.08,91.29,27.44
59:17.4,1684231157,49.52,372.08,91.29,27.44
59:17.5,1684231157,49.52,372.08,91.29,27.44
59:17.6,1684231158,48.81,372.08,91.29,27.44
59:17.7,1684231158,48.81,372.14,91.29,27.44
59:17.8,1684231158,48.81,372.14,91.29,27.44
59:17.9,1684231158,48.81,372.14,91.29,27.44
59:18.0,1684231158,48.81,372.14,91.29,27.44
59:18.1,1684231158,48.81,372.14,91.29,27.44
59:18.2,1684231158,48.81,372.14,91.3,27.44
59:18.3,1684231158,49.14,372.14,91.3,27.44
59:18.4,1684231158,49.14,372.08,91.3,27.44
59:18.5,1684231158,49.14,372.08,91.3,27.44
59:18.6,1684231159,49.14,372.08,91.3,27.44
59:18.7,1684231159,49.14,372.08,91.3,27.44
59:18.8,1684231159,49.14,372.08,91.3,27.44
59:18.8,1684231159,49.14,372.08,91.3,27.44
59:18.9,1684231159,49.14,372.08,91.3,27.44
59:19.1,1684231159,48.94,372.08,91.3,27.44
59:19.2,1684231159,48.94,372.16,91.3,27.44
59:19.3,1684231159,48.94,372.16,91.3,27.44
59:19.4,1684231159,48.94,372.16,91.3,27.44
59:19.5,1684231159,48.94,372.16,91.3,27.44
59:19.6,1684231160,48.94,372.16,91.31,27.44
59:19.7,1684231160,48.94,372.16,91.31,27.44
59:19.8,1684231160,48.74,372.16,91.31,27.44
59:19.9,1684231160,48.74,372.12,91.31,27.44
59:20.0,1684231160,48.74,372.12,91.31,27.44
59:20.1,1684231160,48.74,372.12,91.31,27.44
59:20.2,1684231160,48.74,372.12,91.31,27.44
59:20.3,1684231160,48.74,372.12,91.31,27.44
59:20.4,1684231160,48.74,372.12,91.31,27.44
59:20.5,1684231160,48.74,372.12,91.31,27.44
59:20.6,1684231161,49.17,372.12,91.31,27.44
59:20.7,1684231161,49.17,372.26,91.31,27.44
59:20.8,1684231161,49.17,372.26,91.31,27.44
59:20.9,1684231161,49.17,372.26,91.31,27.44
59:21.0,1684231161,49.17,372.26,91.31,27.44
59:21.1,1684231161,49.17,372.26,91.32,27.44
59:21.2,1684231161,49.17,372.26,91.32,27.44
59:21.3,1684231161,48.77,372.26,91.32,27.44
59:21.4,1684231161,48.77,372.08,91.32,27.44
59:21.5,1684231161,48.77,372.08,91.32,27.44
59:21.6,1684231162,48.77,372.08,91.32,27.45
59:21.7,1684231162,48.77,372.08,91.32,27.45
59:21.8,1684231162,48.77,372.08,91.32,27.45
59:21.9,1684231162,48.77,372.08,91.32,27.45
59:22.0,1684231162,48.77,372.08,91.32,27.45
59:22.1,1684231162,49.46,372.2,91.32,27.45
59:22.2,1684231162,49.46,372.2,91.32,27.45
59:22.3,1684231162,49.46,372.2,91.32,27.45
59:22.4,1684231162,49.46,372.2,91.32,27.45
59:22.5,1684231162,49.46,372.2,91.32,27.45
59:22.6,1684231163,49.46,372.2,91.32,27.45
59:22.7,1684231163,49.46,372.2,91.32,27.45
59:22.8,1684231163,48.9,372.2,91.32,27.45
59:22.9,1684231163,48.9,372.16,91.32,27.45
59:23.0,1684231163,48.9,372.16,91.32,27.45
59:23.1,1684231163,48.9,372.16,91.32,27.45
59:23.2,1684231163,48.9,372.16,91.32,27.45
59:23.3,1684231163,48.9,372.16,91.32,27.45
59:23.4,1684231163,48.9,372.16,91.33,27.45
59:23.5,1684231163,48.9,372.16,91.33,27.45
59:23.6,1684231164,49.52,372.14,91.33,27.45
59:23.7,1684231164,49.52,372.14,91.33,27.45
59:23.8,1684231164,49.52,372.14,91.33,27.45
59:23.9,1684231164,49.52,372.14,91.33,27.45
59:24.0,1684231164,49.52,372.14,91.33,27.45
59:24.1,1684231164,49.52,372.14,91.33,27.45
59:24.2,1684231164,49.52,372.14,91.33,27.45
59:24.3,1684231164,48.94,372.14,91.33,27.45
59:24.4,1684231164,48.94,372.2,91.33,27.45
59:24.5,1684231164,48.94,372.2,91.33,27.45
59:24.6,1684231165,48.94,372.2,91.33,27.45
59:24.7,1684231165,48.94,372.2,91.33,27.45
59:24.8,1684231165,48.94,372.2,91.33,27.45
59:24.9,1684231165,48.94,372.2,91.34,27.45
59:25.0,1684231165,48.94,372.2,91.34,27.45
59:25.1,1684231165,49.37,372.2,91.34,27.45
59:25.2,1684231165,49.37,372.22,91.34,27.45
59:25.2,1684231165,49.37,372.22,91.34,27.45
59:25.3,1684231165,49.37,372.22,91.34,27.45
59:25.4,1684231165,49.37,372.22,91.34,27.45
59:25.5,1684231166,49.37,372.22,91.34,27.45
59:25.6,1684231166,49.37,372.22,91.34,27.45
59:25.7,1684231166,49.37,372.22,91.34,27.45
59:25.9,1684231166,49.19,372.22,91.34,27.45
59:25.9,1684231166,49.19,372.22,91.34,27.45
59:26.0,1684231166,49.19,372.22,91.34,27.45
59:26.2,1684231166,49.19,372.22,91.34,27.45
59:26.2,1684231166,49.19,372.22,91.34,27.45
59:26.3,1684231166,49.19,372.22,91.35,27.45
59:26.4,1684231166,49.19,372.22,91.35,27.45
59:26.5,1684231167,48.99,372.22,91.35,27.45
59:26.6,1684231167,48.99,372.26,91.35,27.45
59:26.8,1684231167,48.99,372.26,91.35,27.45
59:26.8,1684231167,48.99,372.26,91.35,27.45
59:26.9,1684231167,48.99,372.26,91.35,27.45
59:27.0,1684231167,48.99,372.26,91.35,27.45
59:27.1,1684231167,48.99,372.26,91.35,27.45
59:27.2,1684231167,48.99,372.26,91.35,27.45
59:27.3,1684231167,48.94,372.26,91.35,27.45
59:27.4,1684231167,48.94,372.26,91.35,27.45
59:27.5,1684231168,48.94,372.26,91.35,27.45
59:27.6,1684231168,48.94,372.26,91.35,27.45
59:27.7,1684231168,48.94,372.26,91.35,27.45
59:27.8,1684231168,48.94,372.26,91.35,27.45
59:27.9,1684231168,48.94,372.26,91.35,27.45
59:28.0,1684231168,48.94,372.26,91.35,27.45
59:28.1,1684231168,49.31,372.22,91.35,27.45
59:28.2,1684231168,49.31,372.22,91.35,27.45
59:28.3,1684231168,49.31,372.22,91.35,27.45
59:28.4,1684231168,49.31,372.22,91.35,27.45
59:28.5,1684231169,49.31,372.22,91.35,27.45
59:28.6,1684231169,49.31,372.22,91.36,27.45
59:28.7,1684231169,49.31,372.22,91.36,27.45
59:28.8,1684231169,48.69,372.22,91.36,27.45
59:28.9,1684231169,48.69,372.18,91.36,27.45
59:29.0,1684231169,48.69,372.18,91.36,27.45
59:29.1,1684231169,48.69,372.18,91.36,27.45
59:29.2,1684231169,48.69,372.18,91.36,27.45
59:29.3,1684231169,48.69,372.18,91.36,27.45
59:29.4,1684231169,48.69,372.18,91.36,27.45
59:29.5,1684231170,49.05,372.18,91.36,27.45
59:29.6,1684231170,49.05,372.14,91.36,27.45
59:29.7,1684231170,49.05,372.14,91.36,27.45
59:29.8,1684231170,49.05,372.14,91.36,27.45
59:29.9,1684231170,49.05,372.14,91.36,27.45
59:30.0,1684231170,49.05,372.14,91.36,27.45
59:30.1,1684231170,49.05,372.14,91.37,27.45
59:30.2,1684231170,49.05,372.14,91.37,27.45
59:30.3,1684231170,48.89,372.14,91.37,27.45
59:30.4,1684231170,48.89,372.22,91.37,27.45
59:30.5,1684231170,48.89,372.22,91.37,27.45
59:30.6,1684231171,48.89,372.22,91.37,27.45
59:30.7,1684231171,48.89,372.22,91.37,27.45
59:30.8,1684231171,48.89,372.22,91.37,27.45
59:30.9,1684231171,48.89,372.22,91.37,27.45
59:31.0,1684231171,49.67,372.22,91.37,27.45
59:31.1,1684231171,49.67,372.18,91.37,27.45
59:31.2,1684231171,49.67,372.18,91.37,27.45
59:31.3,1684231171,49.67,372.18,91.37,27.46
59:31.4,1684231171,49.67,372.18,91.37,27.46
59:31.5,1684231172,49.67,372.18,91.37,27.46
59:31.6,1684231172,49.67,372.18,91.38,27.46
59:31.7,1684231172,49.67,372.18,91.38,27.46
59:31.8,1684231172,49.32,372.18,91.38,27.46
59:31.9,1684231172,49.32,372.22,91.38,27.46
59:32.0,1684231172,49.32,372.22,91.38,27.46
59:32.1,1684231172,49.32,372.22,91.38,27.46
59:32.2,1684231172,49.32,372.22,91.38,27.46
59:32.3,1684231172,49.32,372.22,91.38,27.46
59:32.4,1684231172,49.32,372.22,91.38,27.46
59:32.5,1684231173,49.32,372.22,91.38,27.46
59:32.6,1684231173,49.24,372.16,91.38,27.46
59:32.7,1684231173,49.24,372.16,91.38,27.46
59:32.8,1684231173,49.24,372.16,91.38,27.46
59:32.9,1684231173,49.24,372.16,91.38,27.46
59:33.0,1684231173,49.24,372.16,91.38,27.46
59:33.1,1684231173,49.24,372.16,91.39,27.46
59:33.2,1684231173,49.24,372.16,91.39,27.46
59:33.3,1684231173,49.24,372.16,91.39,27.46
59:33.4,1684231173,49.24,372.28,91.39,27.46
59:33.5,1684231174,49.24,372.28,91.39,27.46
59:33.6,1684231174,49.24,372.28,91.39,27.46
59:33.7,1684231174,49.24,372.28,91.39,27.46
59:33.8,1684231174,49.24,372.28,91.39,27.46
59:33.9,1684231174,49.24,372.28,91.39,27.46
59:34.0,1684231174,49.24,372.28,91.39,27.46
59:34.1,1684231174,49.36,372.16,91.39,27.46
59:34.2,1684231174,49.36,372.16,91.39,27.46
59:34.3,1684231174,49.36,372.16,91.39,27.46
59:34.4,1684231174,49.36,372.16,91.39,27.46
59:34.5,1684231175,49.36,372.16,91.39,27.46
59:34.6,1684231175,49.36,372.16,91.39,27.46
59:34.7,1684231175,49.36,372.16,91.39,27.46
59:34.8,1684231175,49.18,372.16,91.39,27.46
59:34.9,1684231175,49.18,372.24,91.39,27.46
59:35.0,1684231175,49.18,372.24,91.39,27.46
59:35.1,1684231175,49.18,372.24,91.39,27.46
59:35.2,1684231175,49.18,372.24,91.39,27.46
59:35.3,1684231175,49.18,372.24,91.39,27.46
59:35.4,1684231175,49.18,372.24,91.4,27.46
59:35.5,1684231175,49.18,372.24,91.4,27.46
59:35.6,1684231176,48.74,372.28,91.4,27.46
59:35.7,1684231176,48.74,372.28,91.4,27.46
59:35.8,1684231176,48.74,372.28,91.4,27.46
59:35.9,1684231176,48.74,372.28,91.4,27.46
59:36.0,1684231176,48.74,372.28,91.4,27.46
59:36.1,1684231176,48.74,372.28,91.4,27.46
59:36.2,1684231176,48.74,372.28,91.4,27.46
59:36.3,1684231176,49.04,372.28,91.4,27.46
59:36.4,1684231176,49.04,372.2,91.4,27.46
59:36.5,1684231177,49.04,372.2,91.4,27.46
59:36.6,1684231177,49.04,372.2,91.4,27.46
59:36.7,1684231177,49.04,372.2,91.4,27.46
59:36.8,1684231177,49.04,372.2,91.4,27.46
59:36.9,1684231177,49.04,372.2,91.41,27.46
59:37.0,1684231177,49.04,372.2,91.41,27.46
59:37.1,1684231177,49.7,372.24,91.41,27.46
59:37.2,1684231177,49.7,372.24,91.41,27.46
59:37.3,1684231177,49.7,372.24,91.41,27.46
59:37.4,1684231177,49.7,372.24,91.41,27.46
59:37.5,1684231177,49.7,372.24,91.41,27.46
59:37.6,1684231178,49.7,372.24,91.41,27.46
59:37.7,1684231178,49.7,372.24,91.41,27.46
59:37.8,1684231178,49.06,372.24,91.41,27.46
59:37.9,1684231178,49.06,372.26,91.41,27.46
59:38.0,1684231178,49.06,372.26,91.41,27.46
59:38.1,1684231178,49.06,372.26,91.41,27.46
59:38.2,1684231178,49.06,372.26,91.41,27.46
59:38.3,1684231178,49.06,372.26,91.41,27.46
59:38.4,1684231178,49.06,372.26,91.42,27.46
59:38.5,1684231178,49.06,372.26,91.42,27.46
59:38.6,1684231179,49,372.26,91.42,27.46
59:38.7,1684231179,49,372.2,91.42,27.46
59:38.8,1684231179,49,372.2,91.42,27.46
59:38.9,1684231179,49,372.2,91.42,27.46
59:39.0,1684231179,49,372.2,91.42,27.46
59:39.1,1684231179,49,372.2,91.42,27.46
59:39.2,1684231179,49,372.2,91.42,27.46
59:39.3,1684231179,49.22,372.2,91.42,27.46
59:39.4,1684231179,49.22,372.28,91.42,27.46
59:39.5,1684231179,49.22,372.28,91.42,27.46
59:39.6,1684231180,49.22,372.28,91.42,27.46
59:39.7,1684231180,49.22,372.28,91.42,27.46
59:39.8,1684231180,49.22,372.28,91.42,27.46
59:39.9,1684231180,49.22,372.28,91.42,27.46
59:39.9,1684231180,49.22,372.28,91.42,27.46
59:40.0,1684231180,49.79,372.28,91.42,27.46
59:40.2,1684231180,49.79,372.24,91.42,27.46
59:40.3,1684231180,49.79,372.24,91.42,27.46
59:40.3,1684231180,49.79,372.24,91.42,27.46
59:40.4,1684231180,49.79,372.24,91.42,27.46
59:40.5,1684231181,49.79,372.24,91.42,27.46
59:40.6,1684231181,49.79,372.24,91.43,27.46
59:40.7,1684231181,49.79,372.24,91.43,27.46
59:40.8,1684231181,49.6,372.22,91.43,27.46
59:40.9,1684231181,49.6,372.22,91.43,27.46
59:41.0,1684231181,49.6,372.22,91.43,27.46
59:41.1,1684231181,49.6,372.22,91.43,27.46
59:41.2,1684231181,49.6,372.22,91.43,27.46
59:41.3,1684231181,49.6,372.22,91.43,27.46
59:41.4,1684231181,49.6,372.22,91.43,27.46
59:41.5,1684231182,49.24,372.22,91.43,27.46
59:41.6,1684231182,49.24,372.18,91.43,27.46
59:41.7,1684231182,49.24,372.18,91.43,27.46
59:41.8,1684231182,49.24,372.18,91.43,27.47
59:41.9,1684231182,49.24,372.18,91.43,27.47
59:42.0,1684231182,49.24,372.18,91.43,27.47
59:42.1,1684231182,49.24,372.18,91.44,27.47
59:42.2,1684231182,49.24,372.18,91.44,27.47
59:42.3,1684231182,49.71,372.18,91.44,27.47
59:42.4,1684231182,49.71,372.26,91.44,27.47
59:42.5,1684231183,49.71,372.26,91.44,27.47
59:42.6,1684231183,49.71,372.26,91.44,27.47
59:42.7,1684231183,49.71,372.26,91.44,27.47
59:42.8,1684231183,49.71,372.26,91.44,27.47
59:42.9,1684231183,49.71,372.26,91.44,27.47
59:43.0,1684231183,49.91,372.26,91.44,27.47
59:43.1,1684231183,49.91,372.34,91.44,27.47
59:43.2,1684231183,49.91,372.34,91.44,27.47
59:43.3,1684231183,49.91,372.34,91.44,27.47
59:43.4,1684231183,49.91,372.34,91.44,27.47
59:43.5,1684231184,49.91,372.34,91.44,27.47
59:43.6,1684231184,49.91,372.34,91.45,27.47
59:43.7,1684231184,49.91,372.34,91.45,27.47
59:43.8,1684231184,49.32,372.34,91.45,27.47
59:43.9,1684231184,49.32,372.22,91.45,27.47
59:44.0,1684231184,49.32,372.22,91.45,27.47
59:44.1,1684231184,49.32,372.22,91.45,27.47
59:44.2,1684231184,49.32,372.22,91.45,27.47
59:44.3,1684231184,49.32,372.22,91.45,27.47
59:44.4,1684231184,49.32,372.22,91.45,27.47
59:44.5,1684231184,49.32,372.22,91.45,27.47
59:44.6,1684231185,50.08,372.22,91.45,27.47
59:44.7,1684231185,50.08,372.28,91.45,27.47
59:44.8,1684231185,50.08,372.28,91.45,27.47
59:44.9,1684231185,50.08,372.28,91.45,27.47
59:45.0,1684231185,50.08,372.28,91.45,27.47
59:45.1,1684231185,50.08,372.28,91.45,27.47
59:45.2,1684231185,50.08,372.28,91.46,27.47
59:45.3,1684231185,49.35,372.28,91.46,27.47
59:45.4,1684231185,49.35,372.18,91.46,27.47
59:45.5,1684231185,49.35,372.18,91.46,27.47
59:45.6,1684231186,49.35,372.18,91.46,27.47
59:45.7,1684231186,49.35,372.18,91.46,27.47
59:45.7,1684231186,49.35,372.18,91.46,27.47
59:45.8,1684231186,49.35,372.18,91.46,27.47
59:45.9,1684231186,49.35,372.18,91.46,27.47
59:46.0,1684231186,49.97,372.18,91.46,27.47
59:46.1,1684231186,49.97,372.14,91.46,27.47
59:46.2,1684231186,49.97,372.14,91.46,27.47
59:46.3,1684231186,49.97,372.14,91.46,27.47
59:46.4,1684231186,49.97,372.14,91.46,27.47
59:46.5,1684231187,49.97,372.14,91.46,27.47
59:46.6,1684231187,49.97,372.14,91.46,27.47
59:46.7,1684231187,49.97,372.14,91.46,27.47
59:46.8,1684231187,49.76,372.14,91.46,27.47
59:46.9,1684231187,49.76,372.26,91.46,27.47
59:47.0,1684231187,49.76,372.26,91.46,27.47
59:47.1,1684231187,49.76,372.26,91.46,27.47
59:47.2,1684231187,49.76,372.26,91.46,27.47
59:47.3,1684231187,49.76,372.26,91.47,27.47
59:47.4,1684231187,49.76,372.26,91.47,27.47
59:47.5,1684231188,49.7,372.26,91.47,27.47
59:47.6,1684231188,49.7,372.24,91.47,27.47
59:47.7,1684231188,49.7,372.24,91.47,27.47
59:47.8,1684231188,49.7,372.24,91.47,27.47
59:47.9,1684231188,49.7,372.24,91.47,27.47
59:48.0,1684231188,49.7,372.24,91.47,27.47
59:48.1,1684231188,49.7,372.24,91.47,27.47
59:48.2,1684231188,49.7,372.24,91.47,27.47
59:48.3,1684231188,49.52,372.24,91.47,27.47
59:48.4,1684231188,49.52,372.24,91.47,27.47
59:48.5,1684231188,49.52,372.24,91.47,27.47
59:48.6,1684231189,49.52,372.24,91.47,27.47
59:48.7,1684231189,49.52,372.24,91.47,27.47
59:48.8,1684231189,49.52,372.24,91.47,27.47
59:48.9,1684231189,49.52,372.24,91.48,27.47
59:49.0,1684231189,49.52,372.24,91.48,27.47
59:49.1,1684231189,49.65,372.24,91.48,27.47
59:49.2,1684231189,49.65,372.24,91.48,27.47
59:49.3,1684231189,49.65,372.24,91.48,27.47
59:49.4,1684231189,49.65,372.24,91.48,27.47
59:49.5,1684231189,49.65,372.24,91.48,27.47
59:49.6,1684231190,49.65,372.24,91.48,27.47
59:49.7,1684231190,49.65,372.24,91.48,27.47
59:49.8,1684231190,49.65,372.24,91.48,27.47
59:49.9,1684231190,49.36,372.36,91.48,27.47
59:50.0,1684231190,49.36,372.36,91.48,27.47
59:50.0,1684231190,49.36,372.36,91.48,27.47
59:50.2,1684231190,49.36,372.36,91.48,27.47
59:50.2,1684231190,49.36,372.36,91.48,27.47
59:50.3,1684231190,49.36,372.36,91.49,27.47
59:50.4,1684231190,49.36,372.36,91.49,27.47
59:50.5,1684231191,48.99,372.36,91.49,27.47
59:50.6,1684231191,48.99,372.22,91.49,27.47
59:50.7,1684231191,48.99,372.22,91.49,27.47
59:50.8,1684231191,48.99,372.22,91.49,27.47
59:50.9,1684231191,48.99,372.22,91.49,27.47
59:51.0,1684231191,48.99,372.22,91.49,27.47
59:51.1,1684231191,48.99,372.22,91.49,27.47
59:51.2,1684231191,48.99,372.22,91.49,27.47
59:51.3,1684231191,48.87,372.22,91.49,27.47
59:51.4,1684231191,48.87,372.3,91.49,27.47
59:51.5,1684231192,48.87,372.3,91.49,27.47
59:51.6,1684231192,48.87,372.3,91.49,27.47
59:51.7,1684231192,48.87,372.3,91.49,27.47
59:51.8,1684231192,48.87,372.3,91.49,27.47
59:51.9,1684231192,48.87,372.3,91.5,27.47
59:52.0,1684231192,49.55,372.3,91.5,27.47
59:52.1,1684231192,49.55,372.28,91.5,27.47
59:52.2,1684231192,49.55,372.28,91.5,27.47
59:52.3,1684231192,49.55,372.28,91.5,27.47
59:52.4,1684231192,49.55,372.28,91.5,27.47
59:52.5,1684231193,49.55,372.28,91.5,27.47
59:52.6,1684231193,49.55,372.28,91.5,27.47
59:52.7,1684231193,49.55,372.28,91.5,27.47
59:52.8,1684231193,48.83,372.28,91.5,27.47
59:52.9,1684231193,48.83,372.18,91.5,27.47
59:53.0,1684231193,48.83,372.18,91.5,27.48
59:53.1,1684231193,48.83,372.18,91.5,27.48
59:53.2,1684231193,48.83,372.18,91.5,27.48
59:53.3,1684231193,48.83,372.18,91.5,27.48
59:53.4,1684231193,48.83,372.18,91.5,27.48
59:53.5,1684231194,49.59,372.18,91.5,27.48
59:53.6,1684231194,49.59,372.24,91.5,27.48
59:53.7,1684231194,49.59,372.24,91.5,27.48
59:53.8,1684231194,49.59,372.24,91.5,27.48
59:53.9,1684231194,49.59,372.24,91.5,27.48
59:54.0,1684231194,49.59,372.24,91.5,27.48
59:54.1,1684231194,49.59,372.24,91.51,27.48
59:54.2,1684231194,49.59,372.24,91.51,27.48
59:54.3,1684231194,49.1,372.24,91.51,27.48
59:54.4,1684231194,49.1,372.26,91.51,27.48
59:54.5,1684231195,49.1,372.26,91.51,27.48
59:54.6,1684231195,49.1,372.26,91.51,27.48
59:54.7,1684231195,49.1,372.26,91.51,27.48
59:54.8,1684231195,49.1,372.26,91.51,27.48
59:54.9,1684231195,49.1,372.26,91.51,27.48
59:55.0,1684231195,49.1,372.26,91.51,27.48
59:55.1,1684231195,49.34,372.16,91.51,27.48
59:55.2,1684231195,49.34,372.16,91.51,27.48
59:55.3,1684231195,49.34,372.16,91.51,27.48
59:55.4,1684231195,49.34,372.16,91.51,27.48
59:55.5,1684231195,49.34,372.16,91.51,27.48
59:55.6,1684231196,49.34,372.16,91.51,27.48
59:55.7,1684231196,49.34,372.16,91.52,27.48
59:55.8,1684231196,49.47,372.16,91.52,27.48
59:55.9,1684231196,49.47,372.26,91.52,27.48
59:56.0,1684231196,49.47,372.26,91.52,27.48
59:56.0,1684231196,49.47,372.26,91.52,27.48
59:56.2,1684231196,49.47,372.26,91.52,27.48
59:56.3,1684231196,49.47,372.26,91.52,27.48
59:56.4,1684231196,49.47,372.26,91.52,27.48
59:56.4,1684231196,49.47,372.26,91.52,27.48
59:56.6,1684231197,49.3,372.26,91.52,27.48
59:56.7,1684231197,49.3,372.32,91.52,27.48
59:56.7,1684231197,49.3,372.32,91.52,27.48
59:56.9,1684231197,49.3,372.32,91.52,27.48
59:57.0,1684231197,49.3,372.32,91.52,27.48
59:57.0,1684231197,49.3,372.32,91.52,27.48
59:57.1,1684231197,49.3,372.32,91.53,27.48
59:57.2,1684231197,49.3,372.32,91.53,27.48
59:57.3,1684231197,49.02,372.32,91.53,27.48
59:57.4,1684231197,49.02,372.24,91.53,27.48
59:57.5,1684231198,49.02,372.24,91.53,27.48
59:57.6,1684231198,49.02,372.24,91.53,27.48
59:57.7,1684231198,49.02,372.24,91.53,27.48
59:57.9,1684231198,49.02,372.24,91.53,27.48
59:57.9,1684231198,49.02,372.24,91.53,27.48
59:58.0,1684231198,49.67,372.24,91.53,27.48
59:58.2,1684231198,49.67,372.2,91.53,27.48
59:58.2,1684231198,49.67,372.2,91.53,27.48
59:58.3,1684231198,49.67,372.2,91.53,27.48
59:58.4,1684231198,49.67,372.2,91.53,27.48
59:58.5,1684231199,49.67,372.2,91.53,27.48
59:58.6,1684231199,49.67,372.2,91.54,27.48
59:58.7,1684231199,49.67,372.2,91.54,27.48
59:58.8,1684231199,49.26,372.2,91.54,27.48
59:58.9,1684231199,49.26,372.2,91.54,27.48
59:59.1,1684231199,49.26,372.2,91.54,27.48
59:59.2,1684231199,49.26,372.2,91.54,27.48
59:59.2,1684231199,49.26,372.2,91.54,27.48
59:59.4,1684231199,49.26,372.2,91.54,27.48
59:59.5,1684231199,49.26,372.2,91.54,27.48
59:59.5,1684231200,49.26,372.2,91.54,27.48
59:59.6,1684231200,49.26,372.24,91.54,27.48
59:59.7,1684231200,49.26,372.24,91.54,27.48
59:59.8,1684231200,49.26,372.24,91.54,27.48
59:59.9,1684231200,49.26,372.24,91.54,27.48
00:00.0,1684231200,49.26,372.24,91.54,27.48
00:00.1,1684231200,49.26,372.24,91.54,27.48
00:00.2,1684231200,49.26,372.24,91.54,27.48
00:00.3,1684231200,49.23,372.24,91.54,27.48
00:00.4,1684231200,49.23,372.3,91.54,27.48
00:00.5,1684231201,49.23,372.3,91.54,27.48
00:00.6,1684231201,49.23,372.3,91.54,27.48
00:00.7,1684231201,49.23,372.3,91.54,27.48
00:00.8,1684231201,49.23,372.3,91.54,27.48
00:00.9,1684231201,49.23,372.3,91.55,27.48
00:01.0,1684231201,49.23,372.3,91.55,27.48
00:01.1,1684231201,49.11,372.3,91.55,27.48
00:01.2,1684231201,49.11,372.3,91.55,27.48
00:01.3,1684231201,49.11,372.3,91.55,27.48
00:01.4,1684231201,49.11,372.3,91.55,27.48
00:01.5,1684231201,49.11,372.3,91.55,27.48
00:01.6,1684231202,49.11,372.3,91.55,27.48
00:01.7,1684231202,49.11,372.3,91.55,27.48
00:01.8,1684231202,49.34,372.3,91.55,27.48
00:01.9,1684231202,49.34,372.36,91.55,27.48
00:02.0,1684231202,49.34,372.36,91.55,27.48
00:02.1,1684231202,49.34,372.36,91.55,27.48
00:02.2,1684231202,49.34,372.36,91.55,27.48
00:02.3,1684231202,49.34,372.36,91.55,27.48
00:02.4,1684231202,49.34,372.36,91.56,27.48
00:02.5,1684231202,49.34,372.36,91.56,27.48
00:02.6,1684231203,48.81,372.36,91.56,27.48
00:02.7,1684231203,48.81,372.24,91.56,27.48
00:02.8,1684231203,48.81,372.24,91.56,27.48
00:02.9,1684231203,48.81,372.24,91.56,27.48
00:03.0,1684231203,48.81,372.24,91.56,27.48
00:03.1,1684231203,48.81,372.24,91.56,27.48
00:03.1,1684231203,48.81,372.24,91.56,27.48
00:03.3,1684231203,49.1,372.24,91.56,27.48
00:03.4,1684231203,49.1,372.2,91.56,27.48
00:03.5,1684231203,49.1,372.2,91.56,27.48
00:03.5,1684231204,49.1,372.2,91.56,27.49
00:03.6,1684231204,49.1,372.2,91.56,27.49
00:03.7,1684231204,49.1,372.2,91.56,27.49
00:03.9,1684231204,49.1,372.2,91.57,27.49
00:04.0,1684231204,49.1,372.2,91.57,27.49
00:04.0,1684231204,48.6,372.2,91.57,27.49
00:04.1,1684231204,48.6,372.32,91.57,27.49
00:04.3,1684231204,48.6,372.32,91.57,27.49
00:04.3,1684231204,48.6,372.32,91.57,27.49
00:04.4,1684231204,48.6,372.32,91.57,27.49
00:04.6,1684231205,48.6,372.32,91.57,27.49
00:04.6,1684231205,48.6,372.32,91.57,27.49
00:04.7,1684231205,48.6,372.32,91.57,27.49
00:04.8,1684231205,48.71,372.32,91.57,27.49
00:04.9,1684231205,48.71,372.24,91.57,27.49
00:05.0,1684231205,48.71,372.24,91.57,27.49
00:05.1,1684231205,48.71,372.24,91.57,27.49
00:05.2,1684231205,48.71,372.24,91.57,27.49
00:05.3,1684231205,48.71,372.24,91.57,27.49
00:05.4,1684231205,48.71,372.24,91.57,27.49
00:05.5,1684231206,48.94,372.24,91.57,27.49
00:05.6,1684231206,48.94,372.3,91.57,27.49
00:05.7,1684231206,48.94,372.3,91.57,27.49
00:05.8,1684231206,48.94,372.3,91.57,27.49
00:05.9,1684231206,48.94,372.3,91.57,27.49
00:06.0,1684231206,48.94,372.3,91.57,27.49
00:06.1,1684231206,48.94,372.3,91.58,27.49
00:06.2,1684231206,48.94,372.3,91.58,27.49
00:06.3,1684231206,49.06,372.3,91.58,27.49
00:06.4,1684231206,49.06,372.22,91.58,27.49
00:06.5,1684231207,49.06,372.22,91.58,27.49
00:06.6,1684231207,49.06,372.22,91.58,27.49
00:06.7,1684231207,49.06,372.22,91.58,27.49
00:06.8,1684231207,49.06,372.22,91.58,27.49
00:06.9,1684231207,49.06,372.22,91.58,27.49
00:07.0,1684231207,49.06,372.22,91.58,27.49
00:07.1,1684231207,48.98,372.34,91.58,27.49
00:07.2,1684231207,48.98,372.34,91.58,27.49
00:07.3,1684231207,48.98,372.34,91.58,27.49
00:07.4,1684231207,48.98,372.34,91.58,27.49
00:07.5,1684231207,48.98,372.34,91.58,27.49
00:07.6,1684231208,48.98,372.34,91.59,27.49
00:07.7,1684231208,48.98,372.34,91.59,27.49
00:07.8,1684231208,49.57,372.34,91.59,27.49
00:07.9,1684231208,49.57,372.3,91.59,27.49
00:08.0,1684231208,49.57,372.3,91.59,27.49
00:08.1,1684231208,49.57,372.3,91.59,27.49
